id,name,population,new_case,new_death,new_recovered,new_active,total_case,total_death,total_active,total_recovered,death_yesterday,case_yesterday,recovered_yesterday,death_average_7days,case_average_7days,percent_case_population,last_updated
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106917,495,0,0,0,6,0,0,4.57,9.310788957,6/8/2022
4,Đà Nẵng,1134310,0,0,0,0,98646,337,0,0,0,54,0,0,21.57,8.696564431,6/8/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46358,173,0,0,0,0,0,0,2.71,4.107494108,6/8/2022
57,Vĩnh Long,1022791,0,0,0,0,101064,829,0,0,0,0,0,0.14,0.43,9.881197625,6/8/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/8/2022
43,Bình Phước,994679,0,0,0,0,117366,224,0,0,0,8,0,0,2.86,11.79938453,6/8/2022
27,Ninh Bình,982487,0,0,0,0,99353,91,0,0,0,3,0,0,4.86,10.11239843,6/8/2022
39,Phú Yên,961152,0,0,0,0,42679,137,0,0,0,0,0,0,1.57,4.440400686,6/8/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0.14,5.118183141,6/8/2022
31,Quảng Bình,895430,0,0,0,0,123850,74,0,0,0,16,0,0,14.71,13.8313436,6/8/2022
5,Hà Giang,854679,0,0,0,0,121937,80,0,0,0,12,0,0,8.71,14.26699381,6/8/2022
23,Hòa Bình,854131,0,0,0,0,236112,102,0,0,0,28,0,0,11.57,27.64353477,6/8/2022
24,Hà Nam,852800,0,0,0,0,84615,65,0,0,0,14,0,0,13.57,9.922021576,6/8/2022
13,Yên Bái,821030,0,0,0,0,148274,13,0,0,0,67,0,0,48.57,18.05951061,6/8/2022
9,Tuyên Quang,784811,0,0,0,0,142779,14,0,0,0,24,0,0,19.57,18.19278782,6/8/2022
10,Lạng Sơn,781655,0,0,0,0,156798,84,0,0,0,11,0,0,6,20.05974503,6/8/2022
64,Hậu Giang,733017,0,0,0,0,17085,231,0,0,0,0,0,0,0.14,2.33077814,6/8/2022
8,Lào Cai,730420,0,0,0,0,183158,38,0,0,0,34,0,0,21.14,25.07570987,6/8/2022
32,Quảng Trị,632375,0,0,0,0,81763,38,0,0,0,15,0,0,11,12.92951176,6/8/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,3.43,11.72946857,6/8/2022
62,Điện Biên,598856,0,0,0,0,88238,20,0,0,0,6,0,0,5.86,14.73442697,6/8/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/8/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/8/2022
6,Cao Bằng,530341,0,0,0,0,95309,57,0,0,0,6,0,0,6.57,17.97126754,6/8/2022
7,Lai Châu,460196,0,0,0,0,73856,0,0,0,0,0,0,0,5.43,16.04881398,6/8/2022
11,Bắc Kạn,313905,0,0,0,0,74210,28,0,0,0,16,0,0,11.57,23.64091047,6/8/2022
1,Hà Nội,8053664,0,0,0,0,1602403,1221,0,0,0,187,0,0,144.57,19.8965713,6/9/2022
2,TP HCM,8993082,0,0,0,0,611256,19984,0,0,0,26,0,0,17.29,6.796957928,6/9/2022
28,Thanh Hóa,3640128,0,0,0,0,167507,107,0,0,0,8,0,0,5.86,4.601678842,6/9/2022
29,Nghệ An,3327791,0,0,0,0,484945,145,0,0,0,49,0,0,23.29,14.57257983,6/9/2022
48,Đồng Nai,3097107,0,0,0,0,106641,1899,0,0,0,1,0,0,0.86,3.443245584,6/9/2022
44,Bình Dương,2426561,0,0,0,0,320899,3518,0,0,0,7,0,0,1,13.22443573,6/9/2022
51,An Giang,1908352,0,0,0,0,41254,1321,0,0,0,0,0,0,0.14,2.161760514,6/9/2022
21,Hải Dương,1892254,0,0,0,0,363407,114,0,0,0,22,0,0,17.14,19.20497988,6/9/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/9/2022
26,Thái Bình,1860447,0,0,0,0,292467,23,0,0,0,16,0,0,11.29,15.72025433,6/9/2022
3,Hải Phòng,1837173,0,0,0,0,120061,135,0,0,0,0,0,0,12.43,6.535094953,6/9/2022
18,Bắc Giang,1803950,0,0,0,0,387629,91,0,0,0,3,0,0,2.14,21.48779068,6/9/2022
25,Nam Định,1780393,0,0,0,0,295713,149,0,0,0,19,0,0,7.14,16.60942275,6/9/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/9/2022
54,Kiên Giang,1723067,0,0,0,0,39797,1027,0,0,0,0,0,0,0.71,2.309660623,6/9/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/9/2022
50,Đồng Tháp,1599504,0,0,0,0,50595,1007,0,0,0,0,0,0,0.29,3.163168082,6/9/2022
38,Gia Lai,1513847,0,0,0,0,69500,116,0,0,0,5,0,0,2.29,4.590952718,6/9/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/9/2022
37,Bình Định,1486918,0,0,0,0,137072,281,0,0,0,2,0,0,0.86,9.218531217,6/9/2022
15,Phú Thọ,1463726,0,0,0,0,320740,97,0,0,0,35,0,0,24.86,21.91257107,6/9/2022
19,Bắc Ninh,1368840,0,0,0,0,344350,136,0,0,0,57,0,0,23.43,25.15633675,6/9/2022
17,Quảng Ninh,1320324,0,0,0,0,347863,139,0,0,0,27,0,0,22.29,26.34679064,6/9/2022
42,Lâm Đồng,1296606,0,0,0,0,92027,141,0,0,0,10,0,0,8.57,7.097530013,6/9/2022
30,Hà Tĩnh,1288866,0,0,0,0,50240,50,0,0,0,13,0,0,5,3.898000258,6/9/2022
56,Bến Tre,1288463,0,0,0,0,96617,482,0,0,0,0,0,0,0.57,7.49862433,6/9/2022
12,Thái Nguyên,1286751,0,0,0,0,185429,110,0,0,0,23,0,0,16.29,14.41063578,6/9/2022
22,Hưng Yên,1252731,0,0,0,0,240013,5,0,0,0,17,0,0,7.14,19.15918102,6/9/2022
14,Sơn La,1248415,0,0,0,0,150540,0,0,0,0,11,0,0,12.14,12.05849017,6/9/2022
55,Cần Thơ,1235171,0,0,0,0,76395,951,0,0,0,1,0,0,0.14,6.184973579,6/9/2022
35,Quảng Ngãi,1231697,0,0,0,0,47526,127,0,0,0,6,0,0,2.14,3.858578855,6/9/2022
41,Khánh Hòa,1231107,0,0,0,0,117798,361,0,0,0,2,0,0,1.71,9.568461555,6/9/2022
47,Bình Thuận,1230808,0,0,0,0,52512,477,0,0,0,1,0,0,3.14,4.266465606,6/9/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/9/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0.29,12.21405872,6/9/2022
46,Tây Ninh,1169165,0,0,0,0,137706,916,0,0,0,4,0,0,0.86,11.77814936,6/9/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368552,19,0,0,0,33,0,0,29.29,31.9326537,6/9/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106923,495,0,0,0,6,0,0,4.43,9.311311463,6/9/2022
4,Đà Nẵng,1134310,0,0,0,0,98684,337,0,0,0,38,0,0,23.86,8.699914485,6/9/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46365,173,0,0,0,7,0,0,3.43,4.108114334,6/9/2022
57,Vĩnh Long,1022791,0,0,0,0,101064,829,0,0,0,0,0,0.14,0.29,9.881197625,6/9/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/9/2022
43,Bình Phước,994679,0,0,0,0,117374,224,0,0,0,8,0,0,3.14,11.8001888,6/9/2022
27,Ninh Bình,982487,0,0,0,0,99363,91,0,0,0,10,0,0,5.14,10.11341626,6/9/2022
39,Phú Yên,961152,0,0,0,0,42679,137,0,0,0,0,0,0,0.86,4.440400686,6/9/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0.14,5.118183141,6/9/2022
31,Quảng Bình,895430,0,0,0,0,123877,74,0,0,0,27,0,0,14.14,13.83435891,6/9/2022
5,Hà Giang,854679,0,0,0,0,121960,80,0,0,0,23,0,0,8.71,14.26968488,6/9/2022
23,Hòa Bình,854131,0,0,0,0,236121,102,0,0,0,9,0,0,11.43,27.64458848,6/9/2022
24,Hà Nam,852800,0,0,0,0,84629,65,0,0,0,14,0,0,13.71,9.923663227,6/9/2022
13,Yên Bái,821030,0,0,0,0,148341,13,0,0,0,67,0,0,49.86,18.0676711,6/9/2022
9,Tuyên Quang,784811,0,0,0,0,142800,14,0,0,0,21,0,0,17.29,18.19546362,6/9/2022
10,Lạng Sơn,781655,0,0,0,0,156811,84,0,0,0,13,0,0,6.71,20.06140817,6/9/2022
64,Hậu Giang,733017,0,0,0,0,17085,231,0,0,0,0,0,0,0.14,2.33077814,6/9/2022
8,Lào Cai,730420,0,0,0,0,183193,38,0,0,0,35,0,0,20.14,25.08050163,6/9/2022
32,Quảng Trị,632375,0,0,0,0,81763,38,0,0,0,12,0,0,9,12.92951176,6/9/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,3.43,11.72946857,6/9/2022
62,Điện Biên,598856,0,0,0,0,88241,20,0,0,0,3,0,0,4.14,14.73492793,6/9/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/9/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/9/2022
6,Cao Bằng,530341,0,0,0,0,95315,57,0,0,0,6,0,0,5.86,17.97239889,6/9/2022
7,Lai Châu,460196,0,0,0,0,73862,0,0,0,0,6,0,0,4.86,16.05011778,6/9/2022
11,Bắc Kạn,313905,0,0,0,0,74234,28,0,0,0,24,0,0,12.86,23.64855609,6/9/2022
1,Hà Nội,8053664,0,0,0,0,1602944,1221,0,0,0,176,0,0,161.14,19.90328874,6/10/2022
2,TP HCM,8993082,0,0,0,0,611320,19984,0,0,0,22,0,0,21.86,6.797669586,6/10/2022
28,Thanh Hóa,3640128,0,0,0,0,167525,107,0,0,0,5,0,0,6,4.60217333,6/10/2022
29,Nghệ An,3327791,0,0,0,0,485074,145,0,0,0,53,0,0,32.86,14.57645627,6/10/2022
48,Đồng Nai,3097107,0,0,0,0,106643,1899,0,0,0,1,0,0,0.86,3.44331016,6/10/2022
44,Bình Dương,2426561,0,0,0,0,320899,3518,0,0,0,0,0,0,1,13.22443573,6/10/2022
51,An Giang,1908352,0,0,0,0,41256,1321,0,0,0,0,0,0,0.29,2.161865316,6/10/2022
21,Hải Dương,1892254,0,0,0,0,363456,114,0,0,0,9,0,0,21.14,19.20756939,6/10/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/10/2022
26,Thái Bình,1860447,0,0,0,0,292526,23,0,0,0,22,0,0,14,15.72342561,6/10/2022
3,Hải Phòng,1837173,0,0,0,0,120094,135,0,0,0,7,0,0,12.71,6.536891191,6/10/2022
18,Bắc Giang,1803950,0,0,0,0,387663,91,0,0,0,7,0,0,7,21.48967543,6/10/2022
25,Nam Định,1780393,0,0,0,0,295769,149,0,0,0,18,0,0,12.86,16.61256812,6/10/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/10/2022
54,Kiên Giang,1723067,0,0,0,0,39798,1027,0,0,0,0,0,0,0.86,2.309718659,6/10/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/10/2022
50,Đồng Tháp,1599504,0,0,0,0,50603,1007,0,0,0,1,0,0,1.43,3.163668237,6/10/2022
38,Gia Lai,1513847,0,0,0,0,69510,116,0,0,0,0,0,0,3,4.591613287,6/10/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/10/2022
37,Bình Định,1486918,0,0,0,0,137074,281,0,0,0,2,0,0,0.71,9.218665723,6/10/2022
15,Phú Thọ,1463726,0,0,0,0,320895,97,0,0,0,47,0,0,38.57,21.92316048,6/10/2022
19,Bắc Ninh,1368840,0,0,0,0,344427,136,0,0,0,0,0,0,34.43,25.16196195,6/10/2022
17,Quảng Ninh,1320324,0,0,0,0,347943,139,0,0,0,27,0,0,23,26.35284976,6/10/2022
42,Lâm Đồng,1296606,0,0,0,0,92060,141,0,0,0,12,0,0,8.29,7.100075119,6/10/2022
30,Hà Tĩnh,1288866,0,0,0,0,50262,50,0,0,0,0,0,0,7.14,3.899707184,6/10/2022
56,Bến Tre,1288463,0,0,0,0,97478,482,0,0,0,5,0,0,123.14,7.565448135,6/10/2022
12,Thái Nguyên,1286751,0,0,0,0,185493,110,0,0,0,21,0,0,18.57,14.41560955,6/10/2022
22,Hưng Yên,1252731,0,0,0,0,240056,5,0,0,0,16,0,0,11.29,19.16261352,6/10/2022
14,Sơn La,1248415,0,0,0,0,150601,0,0,0,0,21,0,0,15.14,12.06337636,6/10/2022
55,Cần Thơ,1235171,0,0,0,0,76397,951,0,0,0,0,0,0,0.43,6.185135499,6/10/2022
35,Quảng Ngãi,1231697,0,0,0,0,47540,127,0,0,0,0,0,0,3.71,3.859715498,6/10/2022
41,Khánh Hòa,1231107,0,0,0,0,117809,361,0,0,0,0,0,0,2.29,9.56935506,6/10/2022
47,Bình Thuận,1230808,0,0,0,0,52514,477,0,0,0,1,0,0,1.29,4.266628101,6/10/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/10/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0.29,12.21405872,6/10/2022
46,Tây Ninh,1169165,0,0,0,0,137715,918,0,0,1,0,0,0.29,2.14,11.77891914,6/10/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368641,19,0,0,0,16,0,0,29,31.94036498,6/10/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106949,495,0,0,0,2,0,0,5.57,9.313575654,6/10/2022
4,Đà Nẵng,1134310,0,0,0,0,98763,337,0,0,0,2,0,0,25.86,8.706879072,6/10/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46365,173,0,0,0,0,0,0,1,4.108114334,6/10/2022
57,Vĩnh Long,1022791,0,0,0,0,101066,829,0,0,0,0,0,0.14,0.29,9.881393168,6/10/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/10/2022
43,Bình Phước,994679,0,0,0,0,117393,224,0,0,0,1,0,0,5.29,11.80209897,6/10/2022
27,Ninh Bình,982487,0,0,0,0,99387,91,0,0,0,8,0,0,5.29,10.11585904,6/10/2022
39,Phú Yên,961152,0,0,0,0,42681,137,0,0,0,0,0,0,1.14,4.440608769,6/10/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0,5.118183141,6/10/2022
31,Quảng Bình,895430,0,0,0,0,123924,74,0,0,0,17,0,0,14.71,13.83960779,6/10/2022
5,Hà Giang,854679,0,0,0,0,121998,80,0,0,0,8,0,0,11.86,14.27413099,6/10/2022
23,Hòa Bình,854131,0,0,0,0,236162,102,0,0,0,13,0,0,13.43,27.64938868,6/10/2022
24,Hà Nam,852800,0,0,0,0,84666,65,0,0,0,11,0,0,10.57,9.928001876,6/10/2022
13,Yên Bái,821030,0,0,0,0,148532,13,0,0,0,60,0,0,55.57,18.09093456,6/10/2022
9,Tuyên Quang,784811,0,0,0,0,142861,14,0,0,0,22,0,0,17.43,18.20323619,6/10/2022
10,Lạng Sơn,781655,0,0,0,0,156841,84,0,0,0,9,0,0,8.71,20.06524618,6/10/2022
64,Hậu Giang,733017,0,0,0,0,17087,231,0,0,0,1,0,0,0.29,2.331050985,6/10/2022
8,Lào Cai,730420,0,0,0,0,183282,38,0,0,0,31,0,0,24.86,25.0926864,6/10/2022
32,Quảng Trị,632375,0,0,0,0,81783,38,0,0,0,4,0,0,6,12.93267444,6/10/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,3.43,11.72946857,6/10/2022
62,Điện Biên,598856,0,0,0,0,88252,20,0,0,0,4,0,0,3.29,14.73676476,6/10/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/10/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/10/2022
6,Cao Bằng,530341,0,0,0,0,95341,57,0,0,0,10,0,0,6.43,17.9773014,6/10/2022
7,Lai Châu,460196,0,0,0,0,73882,0,0,0,0,4,0,0,4.29,16.05446375,6/10/2022
11,Bắc Kạn,313905,0,0,0,0,74274,28,0,0,0,14,0,0,14.14,23.6612988,6/10/2022
1,Hà Nội,8053664,0,0,0,0,1603114,1221,0,0,0,170,0,0,155.71,19.90539958,6/11/2022
2,TP HCM,8993082,0,0,0,0,611336,19984,0,0,0,16,0,0,20.14,6.797847501,6/11/2022
28,Thanh Hóa,3640128,0,0,0,0,167531,107,0,0,0,6,0,0,5.86,4.60233816,6/11/2022
29,Nghệ An,3327791,0,0,0,0,485096,145,0,0,0,22,0,0,35.43,14.57711737,6/11/2022
48,Đồng Nai,3097107,0,0,0,0,106643,1899,0,0,0,0,0,0,0.71,3.44331016,6/11/2022
44,Bình Dương,2426561,0,0,0,0,320899,3518,0,0,0,0,0,0,1,13.22443573,6/11/2022
51,An Giang,1908352,0,0,0,0,41256,1321,0,0,0,0,0,0,0.29,2.161865316,6/11/2022
21,Hải Dương,1892254,0,0,0,0,363462,114,0,0,0,6,0,0,16,19.20788647,6/11/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/11/2022
26,Thái Bình,1860447,0,0,0,0,292542,23,0,0,0,16,0,0,14.14,15.72428562,6/11/2022
3,Hải Phòng,1837173,0,0,0,0,120097,135,0,0,0,3,0,0,11.14,6.537054485,6/11/2022
18,Bắc Giang,1803950,0,0,0,0,387663,91,0,0,0,0,0,0,6.57,21.48967543,6/11/2022
25,Nam Định,1780393,0,0,0,0,295772,149,0,0,0,3,0,0,12.57,16.61273663,6/11/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/11/2022
54,Kiên Giang,1723067,0,0,0,0,39798,1027,0,0,0,0,0,0,0.29,2.309718659,6/11/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/11/2022
50,Đồng Tháp,1599504,0,0,0,0,50603,1007,0,0,0,0,0,0,1.14,3.163668237,6/11/2022
38,Gia Lai,1513847,0,0,0,0,69510,116,0,0,0,0,0,0,2.57,4.591613287,6/11/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/11/2022
37,Bình Định,1486918,0,0,0,0,137076,281,0,0,0,2,0,0,0.86,9.21880023,6/11/2022
15,Phú Thọ,1463726,0,0,0,0,320913,97,0,0,0,18,0,0,37.57,21.92439022,6/11/2022
19,Bắc Ninh,1368840,0,0,0,0,344427,136,0,0,0,0,0,0,23.57,25.16196195,6/11/2022
17,Quảng Ninh,1320324,0,0,0,0,347968,139,0,0,0,25,0,0,22.43,26.35474323,6/11/2022
42,Lâm Đồng,1296606,0,0,0,0,92060,141,0,0,0,0,0,0,7.57,7.100075119,6/11/2022
30,Hà Tĩnh,1288866,0,0,0,0,50262,50,0,0,0,0,0,0,7.14,3.899707184,6/11/2022
56,Bến Tre,1288463,0,0,0,0,97478,482,0,0,0,0,0,0,123,7.565448135,6/11/2022
12,Thái Nguyên,1286751,0,0,0,0,185513,110,0,0,0,20,0,0,18.43,14.41716385,6/11/2022
22,Hưng Yên,1252731,0,0,0,0,240061,5,0,0,0,5,0,0,10.43,19.16301265,6/11/2022
14,Sơn La,1248415,0,0,0,0,150610,0,0,0,0,9,0,0,14.14,12.06409728,6/11/2022
55,Cần Thơ,1235171,0,0,0,0,76397,951,0,0,0,0,0,0,0.43,6.185135499,6/11/2022
35,Quảng Ngãi,1231697,0,0,0,0,47540,127,0,0,0,0,0,0,2.86,3.859715498,6/11/2022
41,Khánh Hòa,1231107,0,0,0,0,117816,361,0,0,0,7,0,0,3.14,9.569923654,6/11/2022
47,Bình Thuận,1230808,0,0,0,0,52514,477,0,0,0,0,0,0,1.14,4.266628101,6/11/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/11/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0.29,12.21405872,6/11/2022
46,Tây Ninh,1169165,0,0,0,0,137715,918,0,0,0,0,0,0.29,1.86,11.77891914,6/11/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368657,19,0,0,0,16,0,0,25.43,31.94175127,6/11/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106952,495,0,0,0,3,0,0,5.86,9.313836907,6/11/2022
4,Đà Nẵng,1134310,0,0,0,0,98784,337,0,0,0,21,0,0,27.43,8.708730418,6/11/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46373,173,0,0,0,8,0,0,2.14,4.108823165,6/11/2022
57,Vĩnh Long,1022791,0,0,0,0,101066,829,0,0,0,0,0,0,0.29,9.881393168,6/11/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/11/2022
43,Bình Phước,994679,0,0,0,0,117396,224,0,0,0,3,0,0,5.43,11.80240057,6/11/2022
27,Ninh Bình,982487,0,0,0,0,99399,91,0,0,0,12,0,0,7,10.11708043,6/11/2022
39,Phú Yên,961152,0,0,0,0,42681,137,0,0,0,0,0,0,0.29,4.440608769,6/11/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0,5.118183141,6/11/2022
31,Quảng Bình,895430,0,0,0,0,123942,74,0,0,0,18,0,0,15.43,13.84161799,6/11/2022
5,Hà Giang,854679,0,0,0,0,122004,80,0,0,0,6,0,0,11.29,14.27483301,6/11/2022
23,Hòa Bình,854131,0,0,0,0,236164,102,0,0,0,2,0,0,11.43,27.64962283,6/11/2022
24,Hà Nam,852800,0,0,0,0,84679,65,0,0,0,13,0,0,11.14,9.929526266,6/11/2022
13,Yên Bái,821030,0,0,0,0,148596,13,0,0,0,64,0,0,55.57,18.09872964,6/11/2022
9,Tuyên Quang,784811,0,0,0,0,142873,14,0,0,0,12,0,0,16.86,18.20476522,6/11/2022
10,Lạng Sơn,781655,0,0,0,0,156850,84,0,0,0,9,0,0,9,20.06639758,6/11/2022
64,Hậu Giang,733017,0,0,0,0,17087,231,0,0,0,0,0,0,0.29,2.331050985,6/11/2022
8,Lào Cai,730420,0,0,0,0,183299,38,0,0,0,17,0,0,25,25.09501383,6/11/2022
32,Quảng Trị,632375,0,0,0,0,81792,38,0,0,0,9,0,0,6.29,12.93409765,6/11/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,0,11.72946857,6/11/2022
62,Điện Biên,598856,0,0,0,0,88254,20,0,0,0,2,0,0,3.14,14.73709873,6/11/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/11/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/11/2022
6,Cao Bằng,530341,0,0,0,0,95350,57,0,0,0,9,0,0,6.71,17.97899842,6/11/2022
7,Lai Châu,460196,0,0,0,0,73885,0,0,0,0,3,0,0,4.14,16.05511565,6/11/2022
11,Bắc Kạn,313905,0,0,0,0,74287,28,0,0,0,13,0,0,13.29,23.66544018,6/11/2022
1,Hà Nội,8053664,151,0,0,0,1603422,1221,0,0,0,157,0,0,172.29,19.90922393,6/12/2022
2,TP HCM,8993082,19,0,0,0,611360,19984,0,0,0,5,0,0,18.57,6.798114373,6/12/2022
28,Thanh Hóa,3640128,6,0,0,0,167544,107,0,0,0,7,0,0,6.43,4.60269529,6/12/2022
29,Nghệ An,3327791,37,0,0,0,485133,145,0,0,0,0,0,0,33.86,14.57822922,6/12/2022
48,Đồng Nai,3097107,0,0,0,0,106643,1899,0,0,0,0,0,0,0.43,3.44331016,6/12/2022
44,Bình Dương,2426561,1,0,0,0,320902,3518,0,0,0,2,0,0,1.43,13.22455937,6/12/2022
51,An Giang,1908352,0,0,0,0,41256,1321,0,0,0,0,0,0,0.29,2.161865316,6/12/2022
21,Hải Dương,1892254,27,0,0,0,363516,114,0,0,0,27,0,0,18.71,19.21074021,6/12/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/12/2022
26,Thái Bình,1860447,16,0,0,0,292577,23,0,0,0,19,0,0,18,15.72616688,6/12/2022
3,Hải Phòng,1837173,0,0,0,0,120120,135,0,0,0,23,0,0,8.43,6.538306409,6/12/2022
18,Bắc Giang,1803950,4,0,0,0,387667,91,0,0,0,0,0,0,5.86,21.48989717,6/12/2022
