id,name,population,new_case,new_death,new_recovered,new_active,total_case,total_death,total_active,total_recovered,death_yesterday,case_yesterday,recovered_yesterday,death_average_7days,case_average_7days,percent_case_population,last_updated
25,Nam Định,1780393,22,0,0,0,295802,149,0,0,0,8,0,0,15.43,16.61442165,6/12/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/12/2022
54,Kiên Giang,1723067,0,0,0,0,39798,1027,0,0,0,0,0,0,0.14,2.309718659,6/12/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/12/2022
50,Đồng Tháp,1599504,0,0,0,0,50603,1007,0,0,0,0,0,0,1.14,3.163668237,6/12/2022
38,Gia Lai,1513847,2,0,0,0,69517,116,0,0,0,5,0,0,3.14,4.592075685,6/12/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/12/2022
37,Bình Định,1486918,0,0,0,0,137076,281,0,0,0,0,0,0,0.86,9.21880023,6/12/2022
15,Phú Thọ,1463726,56,0,0,0,320999,97,0,0,0,29,0,0,42,21.93026564,6/12/2022
19,Bắc Ninh,1368840,36,0,0,0,344550,136,0,0,0,87,0,0,36.71,25.17094766,6/12/2022
17,Quảng Ninh,1320324,24,0,0,0,348012,139,0,0,0,20,0,0,25.14,26.35807575,6/12/2022
42,Lâm Đồng,1296606,10,0,0,0,92074,141,0,0,0,4,0,0,8.14,7.101154861,6/12/2022
30,Hà Tĩnh,1288866,7,0,0,0,50269,50,0,0,0,0,0,0,6,3.900250298,6/12/2022
56,Bến Tre,1288463,0,0,0,0,97479,482,0,0,0,1,0,0,123.14,7.565525747,6/12/2022
12,Thái Nguyên,1286751,15,0,0,0,185544,110,0,0,0,16,0,0,19.71,14.41957302,6/12/2022
22,Hưng Yên,1252731,13,0,0,0,240090,5,0,0,0,16,0,0,13.14,19.16532759,6/12/2022
14,Sơn La,1248415,16,0,0,0,150629,0,0,0,0,3,0,0,14.29,12.06561921,6/12/2022
55,Cần Thơ,1235171,0,0,0,0,76397,951,0,0,0,0,0,0,0.29,6.185135499,6/12/2022
35,Quảng Ngãi,1231697,4,0,0,0,47546,127,0,0,0,2,0,0,3.71,3.860202631,6/12/2022
41,Khánh Hòa,1231107,2,0,0,0,117822,361,0,0,0,4,0,0,3.71,9.57041102,6/12/2022
47,Bình Thuận,1230808,0,0,0,0,52515,477,0,0,0,1,0,0,0.57,4.266709349,6/12/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/12/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0,12.21405872,6/12/2022
46,Tây Ninh,1169165,2,0,0,0,137718,918,0,0,0,1,0,0.29,2.29,11.77917574,6/12/2022
16,Vĩnh Phúc,1154154,25,0,0,0,368690,19,0,0,0,8,0,0,24.43,31.94461051,6/12/2022
52,Bà Rịa - Vũng Tàu,1148313,2,0,0,0,106955,495,0,0,0,1,0,0,5.43,9.31409816,6/12/2022
4,Đà Nẵng,1134310,64,0,0,0,98882,337,0,0,0,34,0,0,33.71,8.717370031,6/12/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46373,173,0,0,0,0,0,0,2.14,4.108823165,6/12/2022
57,Vĩnh Long,1022791,2,0,0,0,101068,829,0,0,0,0,0,0,0.57,9.881588712,6/12/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/12/2022
43,Bình Phước,994679,0,0,0,0,117396,224,0,0,0,0,0,0,4.29,11.80240057,6/12/2022
27,Ninh Bình,982487,11,0,0,0,99412,91,0,0,0,2,0,0,8.43,10.1184036,6/12/2022
39,Phú Yên,961152,0,0,0,0,42681,137,0,0,0,0,0,0,0.29,4.440608769,6/12/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0,5.118183141,6/12/2022
31,Quảng Bình,895430,25,0,0,0,123967,74,0,0,0,0,0,0,16.71,13.84440995,6/12/2022
5,Hà Giang,854679,12,0,0,0,122028,80,0,0,0,12,0,0,13,14.27764108,6/12/2022
23,Hòa Bình,854131,25,0,0,0,236197,102,0,0,0,8,0,0,12.14,27.65348641,6/12/2022
24,Hà Nam,852800,15,0,0,0,84697,65,0,0,0,3,0,0,11.71,9.931636961,6/12/2022
13,Yên Bái,821030,46,0,0,0,148683,13,0,0,0,41,0,0,58.43,18.10932609,6/12/2022
9,Tuyên Quang,784811,27,0,0,0,142921,14,0,0,0,21,0,0,20.29,18.21088135,6/12/2022
10,Lạng Sơn,781655,8,0,0,0,156865,84,0,0,0,7,0,0,9.57,20.06831658,6/12/2022
64,Hậu Giang,733017,0,0,0,0,17087,231,0,0,0,0,0,0,0.29,2.331050985,6/12/2022
8,Lào Cai,730420,28,0,0,0,183344,38,0,0,0,17,0,0,26.57,25.10117467,6/12/2022
32,Quảng Trị,632375,9,0,0,0,81802,38,0,0,0,1,0,0,5.57,12.93567899,6/12/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,0,11.72946857,6/12/2022
62,Điện Biên,598856,8,0,0,0,88268,20,0,0,0,6,0,0,4.29,14.73943653,6/12/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/12/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/12/2022
6,Cao Bằng,530341,11,0,0,0,95368,57,0,0,0,7,0,0,8.43,17.98239246,6/12/2022
7,Lai Châu,460196,45,0,0,0,73934,0,0,0,0,4,0,0,11.14,16.06576328,6/12/2022
11,Bắc Kạn,313905,23,0,0,0,74317,28,0,0,0,7,0,0,15.29,23.67499721,6/12/2022
1,Hà Nội,8053664,0,0,0,0,1603422,1221,0,0,0,151,0,0,145.57,19.90922393,6/13/2022
2,TP HCM,8993082,0,0,0,0,611360,19984,0,0,0,19,0,0,14.86,6.798114373,6/13/2022
28,Thanh Hóa,3640128,0,0,0,0,167544,107,0,0,0,6,0,0,5.29,4.60269529,6/13/2022
29,Nghệ An,3327791,0,0,0,0,485133,145,0,0,0,37,0,0,26.86,14.57822922,6/13/2022
48,Đồng Nai,3097107,0,0,0,0,106643,1899,0,0,0,0,0,0,0.29,3.44331016,6/13/2022
44,Bình Dương,2426561,0,0,0,0,320902,3518,0,0,0,1,0,0,0.43,13.22455937,6/13/2022
51,An Giang,1908352,0,0,0,0,41256,1321,0,0,0,0,0,0,0.29,2.161865316,6/13/2022
21,Hải Dương,1892254,0,0,0,0,363516,114,0,0,0,27,0,0,15.57,19.21074021,6/13/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/13/2022
26,Thái Bình,1860447,0,0,0,0,292577,23,0,0,0,16,0,0,15.71,15.72616688,6/13/2022
3,Hải Phòng,1837173,0,0,0,0,120120,135,0,0,0,0,0,0,8.43,6.538306409,6/13/2022
18,Bắc Giang,1803950,0,0,0,0,387667,91,0,0,0,4,0,0,5.43,21.48989717,6/13/2022
25,Nam Định,1780393,0,0,0,0,295802,149,0,0,0,22,0,0,12.71,16.61442165,6/13/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/13/2022
54,Kiên Giang,1723067,0,0,0,0,39798,1027,0,0,0,0,0,0,0.14,2.309718659,6/13/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/13/2022
50,Đồng Tháp,1599504,0,0,0,0,50603,1007,0,0,0,0,0,0,1.14,3.163668237,6/13/2022
38,Gia Lai,1513847,0,0,0,0,69517,116,0,0,0,2,0,0,2.43,4.592075685,6/13/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/13/2022
37,Bình Định,1486918,0,0,0,0,137076,281,0,0,0,0,0,0,0.57,9.21880023,6/13/2022
15,Phú Thọ,1463726,0,0,0,0,320999,97,0,0,0,56,0,0,37,21.93026564,6/13/2022
19,Bắc Ninh,1368840,0,0,0,0,344550,136,0,0,0,36,0,0,28.57,25.17094766,6/13/2022
17,Quảng Ninh,1320324,0,0,0,0,348012,139,0,0,0,24,0,0,21.29,26.35807575,6/13/2022
42,Lâm Đồng,1296606,0,0,0,0,92074,141,0,0,0,10,0,0,6.71,7.101154861,6/13/2022
30,Hà Tĩnh,1288866,0,0,0,0,50269,50,0,0,0,7,0,0,4.14,3.900250298,6/13/2022
56,Bến Tre,1288463,0,0,0,0,97479,482,0,0,0,0,0,0,123.14,7.565525747,6/13/2022
12,Thái Nguyên,1286751,0,0,0,0,185544,110,0,0,0,15,0,0,16.43,14.41957302,6/13/2022
22,Hưng Yên,1252731,0,0,0,0,240090,5,0,0,0,13,0,0,11,19.16532759,6/13/2022
14,Sơn La,1248415,0,0,0,0,150629,0,0,0,0,16,0,0,12.71,12.06561921,6/13/2022
55,Cần Thơ,1235171,0,0,0,0,76397,951,0,0,0,0,0,0,0.29,6.185135499,6/13/2022
35,Quảng Ngãi,1231697,0,0,0,0,47546,127,0,0,0,4,0,0,2.86,3.860202631,6/13/2022
41,Khánh Hòa,1231107,0,0,0,0,117822,361,0,0,0,2,0,0,3.43,9.57041102,6/13/2022
47,Bình Thuận,1230808,0,0,0,0,52515,477,0,0,0,0,0,0,0.43,4.266709349,6/13/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/13/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0,12.21405872,6/13/2022
46,Tây Ninh,1169165,0,0,0,0,137718,918,0,0,0,2,0,0.29,1.71,11.77917574,6/13/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368690,19,0,0,0,25,0,0,19.71,31.94461051,6/13/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106955,495,0,0,0,2,0,0,4.57,9.31409816,6/13/2022
4,Đà Nẵng,1134310,0,0,0,0,98882,337,0,0,0,64,0,0,28.29,8.717370031,6/13/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46373,173,0,0,0,0,0,0,1.14,4.108823165,6/13/2022
57,Vĩnh Long,1022791,0,0,0,0,101068,829,0,0,0,2,0,0,0.57,9.881588712,6/13/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/13/2022
43,Bình Phước,994679,0,0,0,0,117396,224,0,0,0,0,0,0,3.14,11.80240057,6/13/2022
27,Ninh Bình,982487,0,0,0,0,99412,91,0,0,0,11,0,0,7,10.1184036,6/13/2022
39,Phú Yên,961152,0,0,0,0,42681,137,0,0,0,0,0,0,0.29,4.440608769,6/13/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0,5.118183141,6/13/2022
31,Quảng Bình,895430,0,0,0,0,123967,74,0,0,0,25,0,0,12.86,13.84440995,6/13/2022
5,Hà Giang,854679,0,0,0,0,122028,80,0,0,0,12,0,0,9.71,14.27764108,6/13/2022
23,Hòa Bình,854131,0,0,0,0,236197,102,0,0,0,25,0,0,10.86,27.65348641,6/13/2022
24,Hà Nam,852800,0,0,0,0,84697,65,0,0,0,15,0,0,9.71,9.931636961,6/13/2022
13,Yên Bái,821030,0,0,0,0,148683,13,0,0,0,46,0,0,48.86,18.10932609,6/13/2022
9,Tuyên Quang,784811,0,0,0,0,142921,14,0,0,0,27,0,0,17.29,18.21088135,6/13/2022
10,Lạng Sơn,781655,0,0,0,0,156865,84,0,0,0,8,0,0,7.71,20.06831658,6/13/2022
64,Hậu Giang,733017,0,0,0,0,17087,231,0,0,0,0,0,0,0.29,2.331050985,6/13/2022
8,Lào Cai,730420,0,0,0,0,183344,38,0,0,0,28,0,0,21.57,25.10117467,6/13/2022
32,Quảng Trị,632375,0,0,0,0,81802,38,0,0,0,9,0,0,5.57,12.93567899,6/13/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,0,11.72946857,6/13/2022
62,Điện Biên,598856,0,0,0,0,88268,20,0,0,0,8,0,0,3.86,14.73943653,6/13/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/13/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/13/2022
6,Cao Bằng,530341,0,0,0,0,95368,57,0,0,0,11,0,0,7.57,17.98239246,6/13/2022
7,Lai Châu,460196,0,0,0,0,73934,0,0,0,0,45,0,0,10.29,16.06576328,6/13/2022
11,Bắc Kạn,313905,0,0,0,0,74317,28,0,0,0,23,0,0,11.86,23.67499721,6/13/2022
1,Hà Nội,8053664,0,0,0,0,1603570,1221,0,0,0,148,0,0,140.43,19.9110616,6/14/2022
2,TP HCM,8993082,0,0,0,0,611381,19984,0,0,0,21,0,0,14.57,6.798347886,6/14/2022
28,Thanh Hóa,3640128,0,0,0,0,167549,107,0,0,0,5,0,0,5,4.602832648,6/14/2022
29,Nghệ An,3327791,0,0,0,0,485176,145,0,0,0,43,0,0,29,14.57952137,6/14/2022
48,Đồng Nai,3097107,0,0,0,0,106645,1899,0,0,0,2,0,0,0.43,3.443374736,6/14/2022
44,Bình Dương,2426561,0,0,0,0,320903,3518,0,0,0,1,0,0,0.57,13.22460058,6/14/2022
51,An Giang,1908352,0,0,0,0,41256,1321,0,0,0,0,0,0,0,2.161865316,6/14/2022
21,Hải Dương,1892254,0,0,0,0,363532,114,0,0,0,16,0,0,15.86,19.21158576,6/14/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/14/2022
26,Thái Bình,1860447,0,0,0,0,292592,23,0,0,0,15,0,0,15.43,15.72697314,6/14/2022
3,Hải Phòng,1837173,0,0,0,0,120243,135,0,0,0,123,0,0,24.71,6.545001478,6/14/2022
18,Bắc Giang,1803950,0,0,0,0,387670,91,0,0,0,3,0,0,4.71,21.49006347,6/14/2022
25,Nam Định,1780393,0,0,0,0,295822,149,0,0,0,20,0,0,12.86,16.61554499,6/14/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/14/2022
54,Kiên Giang,1723067,0,0,0,0,39798,1027,0,0,0,0,0,0,0,2.309718659,6/14/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/14/2022
50,Đồng Tháp,1599504,0,0,0,0,50613,1007,0,0,0,10,0,0,1.86,3.164293431,6/14/2022
38,Gia Lai,1513847,0,0,0,0,69522,116,0,0,0,5,0,0,1.71,4.59240597,6/14/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/14/2022
37,Bình Định,1486918,0,0,0,0,137081,281,0,0,0,5,0,0,1.29,9.219136496,6/14/2022
15,Phú Thọ,1463726,0,0,0,0,321039,97,0,0,0,40,0,0,36.71,21.93299839,6/14/2022
19,Bắc Ninh,1368840,0,0,0,0,344590,136,0,0,0,40,0,0,34.29,25.17386985,6/14/2022
17,Quảng Ninh,1320324,0,0,0,0,348040,139,0,0,0,28,0,0,21.14,26.36019644,6/14/2022
42,Lâm Đồng,1296606,0,0,0,0,92074,141,0,0,0,0,0,0,5.86,7.101154861,6/14/2022
30,Hà Tĩnh,1288866,0,0,0,0,50278,50,0,0,0,9,0,0,4,3.900948586,6/14/2022
56,Bến Tre,1288463,0,0,0,0,97482,482,0,0,0,3,0,0,123.43,7.565758582,6/14/2022
12,Thái Nguyên,1286751,0,0,0,0,185561,110,0,0,0,17,0,0,15.57,14.42089417,6/14/2022
22,Hưng Yên,1252731,0,0,0,0,240108,5,0,0,0,18,0,0,12.43,19.16676445,6/14/2022
14,Sơn La,1248415,0,0,0,0,150638,0,0,0,0,9,0,0,11.29,12.06634012,6/14/2022
55,Cần Thơ,1235171,0,0,0,0,76397,951,0,0,0,0,0,0,0,6.185135499,6/14/2022
35,Quảng Ngãi,1231697,0,0,0,0,47548,127,0,0,0,2,0,0,3.14,3.860365009,6/14/2022
41,Khánh Hòa,1231107,0,0,0,0,117825,361,0,0,0,3,0,0,3,9.570654703,6/14/2022
47,Bình Thuận,1230808,0,0,0,0,52515,477,0,0,0,0,0,0,0.29,4.266709349,6/14/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/14/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0,12.21405872,6/14/2022
46,Tây Ninh,1169165,0,0,0,0,137720,918,0,0,0,2,0,0.29,2,11.7793468,6/14/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368704,19,0,0,0,14,0,0,17.14,31.94582352,6/14/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106955,495,0,0,0,7,0,0,3.29,9.31409816,6/14/2022
4,Đà Nẵng,1134310,0,0,0,0,98915,337,0,0,0,33,0,0,28.29,8.720279289,6/14/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46373,173,0,0,0,0,0,0,1.14,4.108823165,6/14/2022
57,Vĩnh Long,1022791,0,0,0,0,101068,829,0,0,0,0,0,0,0.43,9.881588712,6/14/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/14/2022
43,Bình Phước,994679,0,0,0,0,117398,224,0,0,0,2,0,0,2.57,11.80260164,6/14/2022
27,Ninh Bình,982487,0,0,0,0,99422,91,0,0,0,10,0,0,7.43,10.11942143,6/14/2022
39,Phú Yên,961152,0,0,0,0,42681,137,0,0,0,0,0,0,0.29,4.440608769,6/14/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0,5.118183141,6/14/2022
31,Quảng Bình,895430,0,0,0,0,123999,74,0,0,0,32,0,0,14.86,13.84798365,6/14/2022
5,Hà Giang,854679,0,0,0,0,122028,80,0,0,0,0,0,0,7,14.27764108,6/14/2022
23,Hòa Bình,854131,0,0,0,0,236211,102,0,0,0,14,0,0,11,27.6551255,6/14/2022
24,Hà Nam,852800,0,0,0,0,84723,65,0,0,0,26,0,0,11,9.934685741,6/14/2022
13,Yên Bái,821030,0,0,0,0,148715,13,0,0,0,32,0,0,44,18.11322363,6/14/2022
9,Tuyên Quang,784811,0,0,0,0,142939,14,0,0,0,18,0,0,16.71,18.21317489,6/14/2022
10,Lạng Sơn,781655,0,0,0,0,156873,84,0,0,0,8,0,0,7,20.06934005,6/14/2022
64,Hậu Giang,733017,0,0,0,0,17088,231,0,0,0,1,0,0,0.29,2.331187408,6/14/2022
8,Lào Cai,730420,0,0,0,0,183374,38,0,0,0,30,0,0,22,25.10528189,6/14/2022
32,Quảng Trị,632375,0,0,0,0,81817,38,0,0,0,15,0,0,6.86,12.938051,6/14/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,0,11.72946857,6/14/2022
62,Điện Biên,598856,0,0,0,0,88271,20,0,0,0,3,0,0,3.71,14.73993748,6/14/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/14/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/14/2022
6,Cao Bằng,530341,0,0,0,0,95375,57,0,0,0,7,0,0,7.14,17.98371237,6/14/2022
7,Lai Châu,460196,0,0,0,0,73939,0,0,0,0,5,0,0,9.43,16.06684978,6/14/2022
11,Bắc Kạn,313905,0,0,0,0,74338,28,0,0,0,21,0,0,13.14,23.68168713,6/14/2022
1,Hà Nội,8053664,0,0,0,0,1603715,1221,0,0,0,145,0,0,135.29,19.91286202,6/15/2022
2,TP HCM,8993082,0,0,0,0,611412,19984,0,0,0,31,0,0,16.29,6.798692595,6/15/2022
28,Thanh Hóa,3640128,0,0,0,0,167556,107,0,0,0,7,0,0,5.14,4.603024949,6/15/2022
29,Nghệ An,3327791,0,0,0,0,485221,145,0,0,0,45,0,0,28.57,14.58087362,6/15/2022
48,Đồng Nai,3097107,0,0,0,0,106645,1899,0,0,0,0,0,0,0.43,3.443374736,6/15/2022
44,Bình Dương,2426561,0,0,0,0,320905,3518,0,0,0,2,0,0,0.86,13.224683,6/15/2022
51,An Giang,1908352,0,0,0,0,41257,1321,0,0,0,1,0,0,0.14,2.161917717,6/15/2022
21,Hải Dương,1892254,0,0,0,0,363545,114,0,0,0,13,0,0,14,19.21227277,6/15/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/15/2022
26,Thái Bình,1860447,0,0,0,0,292608,23,0,0,0,16,0,0,14.86,15.72783315,6/15/2022
3,Hải Phòng,1837173,0,0,0,0,120263,135,0,0,0,20,0,0,25.14,6.546090107,6/15/2022
18,Bắc Giang,1803950,0,0,0,0,387675,91,0,0,0,5,0,0,2.71,21.49034064,6/15/2022
25,Nam Định,1780393,0,0,0,0,295842,149,0,0,0,20,0,0,13,16.61666834,6/15/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/15/2022
54,Kiên Giang,1723067,0,0,0,0,39798,1027,0,0,0,0,0,0,0,2.309718659,6/15/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/15/2022
50,Đồng Tháp,1599504,0,0,0,0,50615,1007,0,0,0,2,0,0,1.86,3.16441847,6/15/2022
38,Gia Lai,1513847,0,0,0,0,69525,116,0,0,0,3,0,0,2.14,4.59260414,6/15/2022
34,Quảng Nam,1495812,0,0,0,0,49218,150,0,0,0,1,0,0,0.14,3.29038676,6/15/2022
37,Bình Định,1486918,0,0,0,0,137082,281,0,0,0,1,0,0,1.43,9.219203749,6/15/2022
15,Phú Thọ,1463726,0,0,0,0,321067,97,0,0,0,28,0,0,31.29,21.93491132,6/15/2022
19,Bắc Ninh,1368840,0,0,0,0,344622,136,0,0,0,42,0,0,27.86,25.17620759,6/15/2022
17,Quảng Ninh,1320324,0,0,0,0,348067,139,0,0,0,27,0,0,21.57,26.36224139,6/15/2022
42,Lâm Đồng,1296606,0,0,0,0,92080,141,0,0,0,6,0,0,4.57,7.101617608,6/15/2022
30,Hà Tĩnh,1288866,0,0,0,0,50278,50,0,0,0,0,0,0,2.29,3.900948586,6/15/2022
56,Bến Tre,1288463,0,0,0,0,97485,482,0,0,0,3,0,0,123.57,7.565991418,6/15/2022
12,Thái Nguyên,1286751,0,0,0,0,185579,110,0,0,0,18,0,0,15.29,14.42229305,6/15/2022
22,Hưng Yên,1252731,0,0,0,0,240124,5,0,0,0,16,0,0,12,19.16804166,6/15/2022
14,Sơn La,1248415,0,0,0,0,150652,0,0,0,0,14,0,0,10.29,12.06746154,6/15/2022
55,Cần Thơ,1235171,0,0,0,0,76397,951,0,0,0,0,0,0,0,6.185135499,6/15/2022
35,Quảng Ngãi,1231697,0,0,0,0,47548,127,0,0,0,0,0,0,1.14,3.860365009,6/15/2022
41,Khánh Hòa,1231107,0,0,0,0,117828,361,0,0,0,3,0,0,2.71,9.570898387,6/15/2022
47,Bình Thuận,1230808,0,0,0,0,52516,477,0,0,0,1,0,0,0.43,4.266790596,6/15/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/15/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,0,0,0,0,12.21405872,6/15/2022
46,Tây Ninh,1169165,0,0,0,0,137720,918,0,0,0,0,0,0.14,0.71,11.7793468,6/15/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368740,19,0,0,0,36,0,0,16.43,31.94894269,6/15/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106963,495,0,0,0,8,0,0,2.29,9.314794834,6/15/2022
4,Đà Nẵng,1134310,0,0,0,0,98963,337,0,0,0,48,0,0,28.86,8.724510936,6/15/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46373,173,0,0,0,0,0,0,1.14,4.108823165,6/15/2022
57,Vĩnh Long,1022791,0,0,0,0,101068,829,0,0,0,0,0,0,0.29,9.881588712,6/15/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/15/2022
43,Bình Phước,994679,0,0,0,0,117399,224,0,0,0,1,0,0,1,11.80270218,6/15/2022
27,Ninh Bình,982487,0,0,0,0,99436,91,0,0,0,14,0,0,8.14,10.12084638,6/15/2022
39,Phú Yên,961152,0,0,0,0,42683,137,0,0,0,2,0,0,0.29,4.440816853,6/15/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0,5.118183141,6/15/2022
31,Quảng Bình,895430,0,0,0,0,124017,74,0,0,0,18,0,0,15.71,13.84999386,6/15/2022
5,Hà Giang,854679,0,0,0,0,122039,80,0,0,0,11,0,0,7,14.27892811,6/15/2022
23,Hòa Bình,854131,0,0,0,0,236221,102,0,0,0,10,0,0,10.29,27.65629628,6/15/2022
